Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
0.08758544921875;0.919266997679074;3.92486572265625E-05;1;1;0.000131761585921049;-0.000179753896594047;100 µA
0.08514404296875;0.943680997617435;3.20892333984375E-05;1;2;0.000131761585921049;-0.000179753896594047;100 µA
0.08270263671875;0.968094997555795;2.806396484375E-05;1;3;0.000131761585921049;-0.000179753896594047;100 µA
0.08026123046875;0.992508997494156;2.484130859375E-05;1;4;0.000131761585921049;-0.000179753896594047;100 µA
0.07781982421875;1.01692299743252;2.20855712890625E-05;1;5;0.000131761585921049;-0.000179753896594047;100 µA
0.07537841796875;1.04133699737088;1.96441650390625E-05;1;6;0.000131761585921049;-0.000179753896594047;100 µA
0.07293701171875;1.06575099730924;1.74407958984375E-05;1;7;0.000131761585921049;-0.000179753896594047;100 µA
0.07049560546875;1.0901649972476;1.54541015625E-05;1;8;0.000131761585921049;-0.000179753896594047;100 µA
0.06805419921875;1.11457899718596;1.36566162109375E-05;1;9;0.000131761585921049;-0.000179753896594047;100 µA
0.06561279296875;1.13899299712432;1.20147705078125E-05;1;10;0.000131761585921049;-0.000179753896594047;100 µA
0.06317138671875;1.16340699706268;1.05316162109375E-05;1;11;0.000131761585921049;-0.000179753896594047;100 µA
0.06072998046875;1.18782099700104;9.185791015625E-06;1;12;0.000131761585921049;-0.000179753896594047;100 µA
0.05828857421875;1.2122349969394;7.9681396484375E-06;1;13;0.000131761585921049;-0.000179753896594047;100 µA
0.05584716796875;1.23664899687776;6.8572998046875E-06;1;14;0.000131761585921049;-0.000179753896594047;100 µA
0.05340576171875;1.26106299681612;5.8258056640625E-06;1;15;0.000131761585921049;-0.000179753896594047;100 µA
0.05096435546875;1.28547699675448;4.8828125E-06;1;16;0.000131761585921049;-0.000179753896594047;100 µA
0.04852294921875;1.30989099669284;3.98162841796875E-06;1;17;0.000131761585921049;-0.000179753896594047;10 µA
0.04608154296875;1.3343049966312;3.1964111328125E-06;1;18;0.000131761585921049;-0.000179753896594047;10 µA
0.04364013671875;1.35871899656956;2.48046875E-06;1;19;0.000131761585921049;-0.000179753896594047;10 µA
0.04119873046875;1.38313299650792;1.83929443359375E-06;1;20;0.000131761585921049;-0.000179753896594047;10 µA
0.03875732421875;1.40754699644629;1.2548828125E-06;1;21;0.000131761585921049;-0.000179753896594047;10 µA
0.03631591796875;1.43196099638465;7.354736328125E-07;1;22;0.000131761585921049;-0.000179753896594047;10 µA
0.03387451171875;1.45637499632301;2.58209228515625E-07;1;23;0.000131761585921049;-0.000179753896594047;10 µA
0.03143310546875;1.48078899626137;-1.87286376953125E-07;1;24;0.000131761585921049;-0.000179753896594047;10 µA
0.02899169921875;1.50520299619973;-5.9295654296875E-07;1;25;0.000131761585921049;-0.000179753896594047;10 µA
0.02655029296875;1.52961699613809;-9.4818115234375E-07;1;26;0.000131761585921049;-0.000179753896594047;10 µA
0.02410888671875;1.55403099607645;-1.26739501953125E-06;1;27;0.000131761585921049;-0.000179753896594047;1 µA
0.02166748046875;1.57844499601481;-1.54510498046875E-06;1;28;0.000131761585921049;-0.000179753896594047;1 µA
