Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
-0.45928955078125;846.099145863805;-5.1177978515625E-06;3;3461;0.00130073870718479;-0.00174695737659931;10 µA
-0.45684814453125;846.343286863189;-5.0811767578125E-06;3;3462;0.00130073870718479;-0.00174695737659931;10 µA
-0.45440673828125;846.587427862572;-5.0323486328125E-06;3;3463;0.00130073870718479;-0.00174695737659931;10 µA
-0.45196533203125;846.831568861956;-4.98046875E-06;3;3464;0.00130073870718479;-0.00174695737659931;10 µA
-0.44952392578125;847.075709861339;-4.9285888671875E-06;3;3465;0.00130073870718479;-0.00174695737659931;10 µA
-0.44708251953125;847.319850860723;-4.8828125E-06;3;3466;0.00130073870718479;-0.00174695737659931;10 µA
-0.44464111328125;847.563991860107;-4.8370361328125E-06;3;3467;0.00130073870718479;-0.00174695737659931;10 µA
-0.44219970703125;847.80813285949;-4.7821044921875E-06;3;3468;0.00130073870718479;-0.00174695737659931;10 µA
-0.43975830078125;848.052273858874;-4.7210693359375E-06;3;3469;0.00130073870718479;-0.00174695737659931;10 µA
-0.43731689453125;848.296414858257;-4.656982421875E-06;3;3470;0.00130073870718479;-0.00174695737659931;10 µA
-0.43487548828125;848.540555857641;-4.5819091796875E-06;3;3471;0.00130073870718479;-0.00174695737659931;10 µA
-0.43243408203125;848.784696857025;-4.53033447265625E-06;3;3472;0.00130073870718479;-0.00174695737659931;10 µA
-0.42999267578125;849.028837856408;-4.47235107421875E-06;3;3473;0.00130073870718479;-0.00174695737659931;10 µA
-0.42755126953125;849.272978855792;-4.40673828125E-06;3;3474;0.00130073870718479;-0.00174695737659931;10 µA
-0.42510986328125;849.517119855175;-4.3414306640625E-06;3;3475;0.00130073870718479;-0.00174695737659931;10 µA
-0.42266845703125;849.761260854559;-4.2864990234375E-06;3;3476;0.00130073870718479;-0.00174695737659931;10 µA
-0.42022705078125;850.005401853943;-4.2364501953125E-06;3;3477;0.00130073870718479;-0.00174695737659931;10 µA
-0.41778564453125;850.249542853326;-4.18243408203125E-06;3;3478;0.00130073870718479;-0.00174695737659931;10 µA
-0.41534423828125;850.49368385271;-4.1204833984375E-06;3;3479;0.00130073870718479;-0.00174695737659931;10 µA
-0.41290283203125;850.737824852093;-4.061279296875E-06;3;3480;0.00130073870718479;-0.00174695737659931;10 µA
-0.41046142578125;850.981965851477;-4.01275634765625E-06;3;3481;0.00130073870718479;-0.00174695737659931;10 µA
-0.40802001953125;851.226106850861;-3.9697265625E-06;3;3482;0.00130073870718479;-0.00174695737659931;10 µA
-0.40557861328125;851.470247850244;-3.92364501953125E-06;3;3483;0.00130073870718479;-0.00174695737659931;10 µA
-0.40313720703125;851.714388849628;-3.8714599609375E-06;3;3484;0.00130073870718479;-0.00174695737659931;10 µA
-0.40069580078125;851.958529849011;-3.82293701171875E-06;3;3485;0.00130073870718479;-0.00174695737659931;10 µA
-0.39825439453125;852.202670848395;-3.78173828125E-06;3;3486;0.00130073870718479;-0.00174695737659931;10 µA
-0.39581298828125;852.446811847779;-3.75091552734375E-06;3;3487;0.00130073870718479;-0.00174695737659931;10 µA
-0.39337158203125;852.690952847162;-3.719482421875E-06;3;3488;0.00130073870718479;-0.00174695737659931;10 µA
-0.39093017578125;852.935093846546;-3.6798095703125E-06;3;3489;0.00130073870718479;-0.00174695737659931;10 µA
-0.38848876953125;853.179234845929;-3.6431884765625E-06;3;3490;0.00130073870718479;-0.00174695737659931;10 µA
-0.38604736328125;853.423375845313;-3.61572265625E-06;3;3491;0.00130073870718479;-0.00174695737659931;10 µA
-0.38360595703125;853.667516844697;-3.597412109375E-06;3;3492;0.00130073870718479;-0.00174695737659931;10 µA
-0.38116455078125;853.91165784408;-3.58001708984375E-06;3;3493;0.00130073870718479;-0.00174695737659931;10 µA
-0.37872314453125;854.155798843464;-3.55560302734375E-06;3;3494;0.00130073870718479;-0.00174695737659931;10 µA
-0.37628173828125;854.399939842848;-3.53240966796875E-06;3;3495;0.00130073870718479;-0.00174695737659931;10 µA
-0.37384033203125;854.644080842231;-3.51654052734375E-06;3;3496;0.00130073870718479;-0.00174695737659931;10 µA
-0.37139892578125;854.888221841615;-3.50921630859375E-06;3;3497;0.00130073870718479;-0.00174695737659931;10 µA
-0.36895751953125;855.132362840998;-3.50311279296875E-06;3;3498;0.00130073870718479;-0.00174695737659931;10 µA
-0.36651611328125;855.376503840382;-3.49029541015625E-06;3;3499;0.00130073870718479;-0.00174695737659931;10 µA
-0.36407470703125;855.620644839766;-3.4765625E-06;3;3500;0.00130073870718479;-0.00174695737659931;10 µA
-0.36163330078125;855.864785839149;-3.4698486328125E-06;3;3501;0.00130073870718479;-0.00174695737659931;10 µA
-0.35919189453125;856.108926838533;-3.4722900390625E-06;3;3502;0.00130073870718479;-0.00174695737659931;10 µA
-0.35675048828125;856.353067837916;-3.47320556640625E-06;3;3503;0.00130073870718479;-0.00174695737659931;10 µA
-0.35430908203125;856.5972088373;-3.47015380859375E-06;3;3504;0.00130073870718479;-0.00174695737659931;10 µA
-0.35186767578125;856.841349836684;-3.4625244140625E-06;3;3505;0.00130073870718479;-0.00174695737659931;10 µA
