Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
0.08758544921875;1.12102999716967;5.4962158203125E-05;1;1;0.000795824825763703;-0.000707481425255536;100 µA
0.08514404296875;1.24309999686147;4.488525390625E-05;1;2;0.000795824825763703;-0.000707481425255536;100 µA
0.08270263671875;1.36516999655328;3.73321533203125E-05;1;3;0.000795824825763703;-0.000707481425255536;100 µA
0.08026123046875;1.48723999624508;3.12835693359375E-05;1;4;0.000795824825763703;-0.000707481425255536;100 µA
0.07781982421875;1.60930999593688;2.65106201171875E-05;1;5;0.000795824825763703;-0.000707481425255536;100 µA
0.07537841796875;1.73137999562869;2.23541259765625E-05;1;6;0.000795824825763703;-0.000707481425255536;100 µA
0.07293701171875;1.85344999532049;1.89239501953125E-05;1;7;0.000795824825763703;-0.000707481425255536;100 µA
0.07049560546875;1.97551999501229;1.59820556640625E-05;1;8;0.000795824825763703;-0.000707481425255536;100 µA
0.06805419921875;2.09758999470409;1.33209228515625E-05;1;9;0.000795824825763703;-0.000707481425255536;100 µA
0.06561279296875;2.2196599943959;1.11663818359375E-05;1;10;0.000795824825763703;-0.000707481425255536;100 µA
0.06317138671875;2.3417299940877;9.130859375E-06;1;11;0.000795824825763703;-0.000707481425255536;100 µA
0.06072998046875;2.4637999937795;7.4462890625E-06;1;12;0.000795824825763703;-0.000707481425255536;100 µA
0.05828857421875;2.58586999347131;5.94482421875E-06;1;13;0.000795824825763703;-0.000707481425255536;100 µA
0.05584716796875;2.70793999316311;4.5745849609375E-06;1;14;0.000795824825763703;-0.000707481425255536;100 µA
0.05340576171875;2.83000999285491;3.4881591796875E-06;1;15;0.000795824825763703;-0.000707481425255536;100 µA
0.05096435546875;2.95207999254671;2.36297607421875E-06;1;16;0.000795824825763703;-0.000707481425255536;10 µA
0.04852294921875;3.07414999223852;1.4837646484375E-06;1;17;0.000795824825763703;-0.000707481425255536;10 µA
0.04608154296875;3.19621999193032;7.1533203125E-07;1;18;0.000795824825763703;-0.000707481425255536;10 µA
0.04364013671875;3.31828999162212;-3.6590576171875E-08;1;19;0.000795824825763703;-0.000707481425255536;10 µA
0.04119873046875;3.44035999131393;-5.865478515625E-07;1;20;0.000795824825763703;-0.000707481425255536;10 µA
0.03875732421875;3.56242999100573;-1.1724853515625E-06;1;21;0.000795824825763703;-0.000707481425255536;10 µA
0.03631591796875;3.68449999069753;-1.60919189453125E-06;1;22;0.000795824825763703;-0.000707481425255536;10 µA
0.03387451171875;3.80656999038933;-1.99310302734375E-06;1;23;0.000795824825763703;-0.000707481425255536;10 µA
0.03143310546875;3.92863999008114;-2.369384765625E-06;1;24;0.000795824825763703;-0.000707481425255536;10 µA
0.02899169921875;4.05070998977294;-2.62359619140625E-06;1;25;0.000795824825763703;-0.000707481425255536;10 µA
0.02655029296875;4.17277998946474;-2.9034423828125E-06;1;26;0.000795824825763703;-0.000707481425255536;10 µA
0.02410888671875;4.29484998915655;-3.09234619140625E-06;1;27;0.000795824825763703;-0.000707481425255536;10 µA
0.02166748046875;4.41691998884835;-3.24951171875E-06;1;28;0.000795824825763703;-0.000707481425255536;10 µA
0.01922607421875;4.53898998854015;-3.421630859375E-06;1;29;0.000795824825763703;-0.000707481425255536;10 µA
0.01678466796875;4.66105998823195;-3.48785400390625E-06;1;30;0.000795824825763703;-0.000707481425255536;10 µA
0.01434326171875;4.78312998792376;-3.5992431640625E-06;1;31;0.000795824825763703;-0.000707481425255536;10 µA
0.01190185546875;4.90519998761556;-3.642578125E-06;1;32;0.000795824825763703;-0.000707481425255536;10 µA
0.00946044921875;5.02726998730736;-3.67584228515625E-06;1;33;0.000795824825763703;-0.000707481425255536;10 µA
0.00701904296875;5.14933998699917;-3.71612548828125E-06;1;34;0.000795824825763703;-0.000707481425255536;10 µA
0.00457763671875;5.27140998669097;-3.6907958984375E-06;1;35;0.000795824825763703;-0.000707481425255536;10 µA
0.00213623046875;5.39347998638277;-3.70697021484375E-06;1;36;0.000795824825763703;-0.000707481425255536;10 µA
-0.00030517578125;5.51554998607457;-3.67431640625E-06;1;37;0.000795824825763703;-0.000707481425255536;10 µA
-0.00274658203125;5.63761998576638;-3.636474609375E-06;1;38;0.000795824825763703;-0.000707481425255536;10 µA
-0.00518798828125;5.75968998545818;-3.61236572265625E-06;1;39;0.000795824825763703;-0.000707481425255536;10 µA
-0.00762939453125;5.88175998514998;-3.54248046875E-06;1;40;0.000795824825763703;-0.000707481425255536;10 µA
-0.01007080078125;6.00382998484179;-3.5076904296875E-06;1;41;0.000795824825763703;-0.000707481425255536;10 µA
-0.01251220703125;6.12589998453359;-3.43902587890625E-06;1;42;0.000795824825763703;-0.000707481425255536;10 µA
-0.01495361328125;6.24796998422539;-3.36883544921875E-06;1;43;0.000795824825763703;-0.000707481425255536;10 µA
-0.01739501953125;6.3700399839172;-3.314208984375E-06;1;44;0.000795824825763703;-0.000707481425255536;10 µA
-0.01983642578125;6.492109983609;-3.2269287109375E-06;1;45;0.000795824825763703;-0.000707481425255536;10 µA
-0.02227783203125;6.6141799833008;-3.167724609375E-06;1;46;0.000795824825763703;-0.000707481425255536;10 µA
-0.02471923828125;6.7362499829926;-3.08380126953125E-06;1;47;0.000795824825763703;-0.000707481425255536;10 µA
-0.02716064453125;6.85831998268441;-3.00506591796875E-06;1;48;0.000795824825763703;-0.000707481425255536;10 µA
-0.02960205078125;6.98038998237621;-2.9425048828125E-06;1;49;0.000795824825763703;-0.000707481425255536;10 µA
-0.03204345703125;7.10245998206801;-2.850341796875E-06;1;50;0.000795824825763703;-0.000707481425255536;10 µA
-0.03448486328125;7.22452998175982;-2.78594970703125E-06;1;51;0.000795824825763703;-0.000707481425255536;10 µA
-0.03692626953125;7.34659998145162;-2.705078125E-06;1;52;0.000795824825763703;-0.000707481425255536;10 µA
-0.03936767578125;7.46866998114342;-2.6275634765625E-06;1;53;0.000795824825763703;-0.000707481425255536;10 µA
-0.04180908203125;7.59073998083522;-2.56103515625E-06;1;54;0.000795824825763703;-0.000707481425255536;10 µA
-0.04425048828125;7.71280998052703;-2.47406005859375E-06;1;55;0.000795824825763703;-0.000707481425255536;10 µA
-0.04669189453125;7.83487998021883;-2.410888671875E-06;1;56;0.000795824825763703;-0.000707481425255536;10 µA
-0.04913330078125;7.95694997991063;-2.33673095703125E-06;1;57;0.000795824825763703;-0.000707481425255536;10 µA
-0.05157470703125;8.07901997960244;-2.2662353515625E-06;1;58;0.000795824825763703;-0.000707481425255536;10 µA
-0.05401611328125;8.20108997929424;-2.205810546875E-06;1;59;0.000795824825763703;-0.000707481425255536;10 µA
-0.05645751953125;8.32315997898604;-2.12921142578125E-06;1;60;0.000795824825763703;-0.000707481425255536;10 µA
-0.05889892578125;8.44522997867784;-2.07427978515625E-06;1;61;0.000795824825763703;-0.000707481425255536;10 µA
-0.06134033203125;8.56729997836965;-2.00653076171875E-06;1;62;0.000795824825763703;-0.000707481425255536;10 µA
-0.06378173828125;8.68936997806145;-1.944580078125E-06;1;63;0.000795824825763703;-0.000707481425255536;10 µA
-0.06622314453125;8.81143997775325;-1.89208984375E-06;1;64;0.000795824825763703;-0.000707481425255536;10 µA
-0.06866455078125;8.93350997744506;-1.824951171875E-06;1;65;0.000795824825763703;-0.000707481425255536;10 µA
-0.07110595703125;9.05557997713686;-1.7767333984375E-06;1;66;0.000795824825763703;-0.000707481425255536;10 µA
-0.07354736328125;9.17764997682866;-1.71966552734375E-06;1;67;0.000795824825763703;-0.000707481425255536;10 µA
-0.07598876953125;9.29971997652046;-1.6656494140625E-06;1;68;0.000795824825763703;-0.000707481425255536;10 µA
-0.07843017578125;9.42178997621227;-1.62078857421875E-06;1;69;0.000795824825763703;-0.000707481425255536;10 µA
-0.08087158203125;9.54385997590407;-1.5631103515625E-06;1;70;0.000795824825763703;-0.000707481425255536;10 µA
-0.08331298828125;9.66592997559587;-1.524658203125E-06;1;71;0.000795824825763703;-0.000707481425255536;10 µA
